,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition4,0.127901222,-0.077749668,0.049962927,-0.01913643,0.01828844,-0.04885885,0.022624931,-0.015184612,0.005944364,0.021521316,-0.032761964,0.040971357,0.004209142,-0.007685241,0.017864801,-0.017373861,0.003763517,0.013404801,0.053553127,-0.072329701,0.04285155,-0.003093306,-0.024144306,-0.013605632,0.011438567,-0.012271799,0.00159346,0.057574145,-0.031259798,0.053847012,-0.039449397,-0.023679336,0.011724678,0.01489708,-0.007158467,0.001358556,1.205054389,101.5150317,condition4_1_3_ii_0
condition4,-0.029385061,0.037933462,0.011361457,0.000481931,-0.004918296,-0.036276078,0.000693239,0.000446321,0.005098949,0.253391535,0.031967414,0.043426557,-0.001726353,-0.007623655,0.00367637,0.041759,0.011722276,0.00464502,0.017773208,-0.043704476,-0.100151168,-0.003754379,0.044131709,0.019607635,-0.001576562,-0.003079125,-0.021455302,0.013196696,-0.086693103,0.020841005,0.0369732,-0.022968515,-0.021515621,0.000775828,-0.016680099,-0.016878438,1.47142014,107.2186128,condition4_1_3_ii_2
condition4,0.048751342,0.002398569,0.002896734,0.003016016,-0.004480744,0.010061769,-0.004725527,-0.013933512,0.010198744,-0.000393763,-0.000175606,-0.005241777,-0.018913587,0.006257028,-0.005024598,0.004587359,0.025049323,0.001881422,0.08770878,0.031902338,0.000109698,-0.022827718,0.013734363,0.04641187,-0.019913684,0.002762015,-0.004879267,0.059703839,-0.028933134,-0.026959206,0.013206453,0.029942031,0.001148512,-0.018682661,0.019118781,0.009066483,1.110390389,109.9433098,condition4_1_3_iii_1
condition4,0.213914708,0.076580212,-0.109680479,0.075998246,0.010879018,-0.046796753,0.013761175,-0.010999298,-0.037481795,0.047780973,0.082346314,-0.004857516,-0.018280595,0.015402373,-0.050791821,0.014012853,-0.020207069,-0.022114322,0.127815689,-0.108907671,-0.032496551,0.003308953,-0.001603611,0.016701914,-0.016482161,0.029355026,-0.011681948,0.08544566,-0.036491764,-0.032253235,0.055654163,-0.038260031,0.035509477,0.04029872,-0.019134028,0.004102854,1.392967889,98.79009152,condition4_1_3_iii_0
condition4,0.038612232,0.136118108,-0.043526204,-0.057555687,0.025020826,-0.063596876,-0.015387912,-0.025182055,0.009160977,-0.326854244,0.004567584,0.042725112,-0.034296844,-0.055980072,0.053072536,0.026448895,-0.010877524,0.006530427,0.517902947,0.026990483,-0.157783591,-0.0808009,0.062311135,0.04495963,0.00470659,0.020550711,-0.019175913,-0.096507398,0.178342793,0.154317591,-0.018765049,-0.073459175,-0.045533431,-0.009096354,-0.032239771,-0.002289991,1.085490263,111.5675349,condition4_1_3_iii_2
condition4,0.223134398,0.193195162,-0.135482676,0.03141561,0.061981094,0.017330852,0.003133013,-0.044030096,0.052832257,-0.056077661,0.034220172,0.050128022,-0.034941736,-0.072605524,0.029407471,-0.045928706,0.014056501,0.03637169,0.198248426,-0.165688543,-0.069537965,0.040618942,-0.002152532,0.012354474,0.057038074,-0.025640247,0.049791815,0.210473823,0.016447193,-0.200192882,0.196905329,0.063718301,-0.065216803,0.04489886,-0.004102827,0.01874555,1.353237656,86.59642362,condition4_2_1_ii_1
condition4,-0.045840525,0.007501916,0.001319682,-0.017162522,-0.001351525,-0.010234331,-0.023137943,0.010671096,-0.006787421,0.131152081,0.029890406,0.02203944,0.030913866,-0.014748447,-0.003250998,-0.001059793,0.012864119,0.005855273,0.012947933,0.030171181,-0.048722915,-0.009383349,0.033759304,0.021751183,0.001698536,-0.008989686,0.001966907,0.033726578,-0.037442251,-0.018761804,0.0374874,-0.001823746,-0.008809608,0.000409787,-0.001210488,0.002110954,1.136093851,109.5721391,condition4_2_1_ii_0
condition4,-0.071909088,0.109658861,0.099070403,0.039105657,-0.115961985,-0.013987877,0.024016255,0.005720639,0.025831381,-0.118649173,-0.099252388,0.01359201,0.045076175,0.01197221,-0.004771896,-0.031291878,-0.01689394,-0.001677718,0.228343852,0.143705751,0.047115295,-0.005107784,-0.031033649,-0.030507768,-0.012949453,0.00105427,-0.008501735,-0.203080664,0.0211253,0.16319012,0.134430307,-0.037136416,-0.019904878,-0.052279006,-0.026879517,-0.01693602,1.214971976,115.5337882,condition4_2_1_ii_2
condition4,0.069869453,0.027760935,-0.011339965,-0.040227154,0.021545301,-0.01952299,-0.018181898,0.019892902,-0.003401314,0.201058222,0.054425712,0.069971526,-0.045999432,0.01636037,0.001993958,0.037422674,-0.024014377,0.00781186,0.082667281,-0.005189342,-0.088667653,-0.002148911,0.029684572,0.009415001,-0.025975274,0.023363944,-0.016733925,0.144569206,-0.140862575,-0.051399469,0.012939668,0.047761975,-0.038531523,-0.026666975,-0.000610202,0.010879649,1.4194129,112.854045,condition4_1_3_i_2
condition4,-0.032189145,-0.050078239,-0.014199232,-0.018910332,-0.011563935,0.005109253,-0.034717189,-0.016956055,-0.004371812,-0.012356678,0.043279051,-0.01026538,0.032873232,-0.021314599,-0.012775795,-0.010559726,-0.023374788,-0.007029305,0.011724589,0.053405875,0.057029729,-0.034148595,-0.020194865,0.013617962,0.020473257,-0.00374564,0.00440867,0.046729568,0.007460405,-0.01687869,-0.048951886,0.018529393,0.009078583,0.007236751,-0.001109123,-0.008024575,1.099930268,102.5936398,condition4_1_3_i_0
condition4,0.186489201,0.056412685,-0.052945188,0.011700397,-0.030676345,0.006070879,-0.002679523,-0.034192633,0.001343765,-0.087751432,0.010864608,0.140752287,-0.032459167,-0.043549428,0.032692638,0.009214953,-0.003493725,-0.017946354,0.085589288,-0.023500777,-0.117190817,0.1217853,-0.008071495,-0.040031774,-0.009033075,-0.001314379,-0.006090585,0.104078194,0.019317113,-0.043317964,0.022960551,0.019751756,-0.011104443,-0.062241186,0.003541589,-0.000879178,1.120594986,130.7444321,condition4_1_3_i_1
condition4,0.013272115,-0.016284314,0.051303917,-0.011288267,0.02170965,-0.008401012,-0.002048515,0.003042057,-0.006913982,0.047920408,0.036378085,0.040617426,0.020136781,-0.020018258,-0.021536679,0.017792828,0.022029417,9.49E-05,0.046301404,-0.027954334,-0.040059634,-0.027289479,0.045370063,0.009631925,-0.01333915,-0.007878404,0.004249427,-0.002234962,-0.086367847,0.015062383,0.015987993,0.0131452,0.012852635,0.014670305,-0.010105505,-0.018816887,1.300399556,98.43306514,condition4_2_1_v_2
condition4,0.081001254,0.174571423,-0.060868925,0.02729285,0.028395362,-0.041854569,0.005321301,0.055927129,0.012913098,-0.057321512,0.097620186,-0.038278276,0.045613737,0.054773012,0.024138405,0.01219234,-0.00721646,-0.003718944,0.321334455,-0.149785347,-0.063795946,-0.051111328,-0.063891483,0.046584696,0.002404214,-0.031242795,0.023617122,0.063176023,-0.083518435,-0.074974596,0.184842368,-0.079051205,-0.117117299,0.0166023,0.019245105,0.016093812,1.617803509,82.77822567,condition4_2_1_v_1
condition4,0.014605525,-0.000336703,-0.027662894,-0.010944326,0.002562415,-0.003171831,0.001184925,0.005413867,0.00256466,0.047474683,-0.024409032,-0.001640944,-0.023760072,0.008724453,-0.009210252,0.01379024,0.001220676,0.009978759,0.054714103,-0.0060994,-0.027211691,-0.004989585,0.024897225,0.015964253,-0.016769028,0.001151188,-0.012142014,0.017182967,-0.023198733,-0.00883409,0.017249378,-0.000334456,-0.016750652,-0.004497101,0.027123289,0.000499018,1.091473563,107.8302531,condition4_2_1_iii_1
condition4,-0.012838876,-0.168376592,-0.055428695,-0.006487041,0.052952118,0.124743485,0.027364158,0.061504851,-0.033353861,-0.149729301,-0.104246856,-0.195570238,0.003656775,-0.148515952,-0.028561882,0.018071091,-0.010251795,-0.003120092,0.268838265,0.016099127,-0.021087571,0.028935397,0.174442481,-0.039981796,-0.009395202,-0.011192378,0.076310858,-0.060568682,-0.336628557,-0.08051477,-0.064373517,0.017717467,-0.033976107,-0.022814642,-0.023312768,-0.028188936,1.217069832,106.5906418,condition4_2_1_iii_0
condition4,0.105808312,0.118656324,-0.032627417,0.013407579,0.027376729,0.04444368,0.018547366,0.001457262,-0.016879206,-0.286266777,0.034454849,0.093325461,0.020885591,-0.013411206,-0.009083425,0.028729358,-0.028199675,-0.015717281,0.363411968,-0.117465209,-0.054205708,0.072486612,-0.069236364,-0.016302169,0.012866517,0.005818805,0.009091282,0.273808655,0.157587187,-0.189558725,0.077443317,0.09800052,-0.028881704,0.001635829,-0.023222154,0.003553805,1.122098133,117.4899596,condition4_2_1_iii_2
condition5,-0.063568405,0.01894273,-0.07010598,0.046949255,0.036134948,-0.057717858,0.008807649,-0.011796245,-0.014705616,0.327579135,0.097349295,0.023349145,-0.015746385,-0.008575597,0.020789954,-0.017816903,0.022370399,0.006122453,0.109402914,0.016219975,-0.095837272,-0.006171348,0.04506309,0.052114696,0.008305087,0.00641553,0.021149657,0.01539413,-0.233704542,-0.049367723,0.078386729,-0.040386859,-0.020955661,-0.004316143,0.014298747,0.00628425,2.15541623,63.27564297,condition5_1_2_v_2
condition5,0.023643871,0.076108842,-0.008324354,-0.024971359,0.036766426,-0.049829686,0.005565495,-0.01622429,0.011781451,0.212933586,0.060709162,0.030534255,0.015370755,-0.059581636,0.020316219,0.047643117,-0.047353091,-0.01040946,0.018886422,-0.025075503,-0.12320117,0.046784001,0.056694585,-0.033079074,-0.012266213,-0.011563364,-0.008591815,0.087663102,-0.090456707,0.016027615,0.073142629,-0.014005991,-0.021421724,-0.035534338,0.024143133,0.040681925,1.579975749,74.20821204,condition5_1_2_v_1
condition5,-0.006539761,0.06590847,0.011937309,0.023394435,0.039288368,0.015796325,-0.031886067,0.014001956,0.000459316,-0.01505326,0.054292977,0.022560592,0.050262618,-0.020163186,0.021010529,-0.015557725,-0.005153234,-0.037073323,0.059267168,-0.008589135,-0.042934159,-0.014135249,-0.000777487,-0.015822271,-0.001743282,0.013614835,0.004283045,0.028574269,0.037549041,-0.040318329,0.038228725,0.027670424,-0.016504757,-0.006074602,-0.012110358,0.021334715,1.226933331,107.8279134,condition5_1_2_iv_2
condition5,0.103679552,0.141875883,0.035013749,-0.067398406,0.056127098,0.005361145,0.003954481,-0.012388576,0.015830555,0.05714369,0.020669063,0.047169917,0.032176242,-0.035936866,0.000198106,0.000141505,0.019581157,-0.031946778,0.108509809,-0.021048083,-0.136662458,0.008369469,0.075093843,-0.04566056,-0.034051397,0.013666871,0.001670175,0.061939189,-0.001274283,-0.053896859,0.006121571,0.040422464,0.011795634,-0.049107183,-0.006568447,0.014787704,1.490921582,89.80245056,condition5_1_2_iv_1
condition5,-0.022983944,0.053999736,0.039980291,0.010944154,-0.023803013,-0.006470632,-0.011751655,0.010119733,-0.007477877,0.035992314,0.019645705,-0.016117196,-0.009430361,0.004464967,-2.79E-05,0.007727664,0.008762958,-0.016667675,0.064809532,-0.037041294,-0.058481171,-0.014868647,0.020204722,0.00117175,-0.023562953,0.019466793,0.01715329,-0.041920404,-0.022651382,-0.00354399,0.049372056,0.014033791,-0.022568576,-0.003034372,-0.0048928,0.005733473,1.104029706,78.10074245,condition5_1_2_iv_0
condition5,0.032538138,0.00132573,-7.65E-05,-0.005127299,0.016638778,-0.031326605,0.025390123,0.008222112,-0.001345035,0.022118299,0.022859275,-0.028412928,-0.034006056,-0.027125114,0.031230888,-0.045713592,0.004269252,-0.00860739,0.042258377,-0.070492978,-0.004913215,0.051890457,-0.022441109,-0.000827907,0.021917522,-0.005143017,0.002739916,-0.010592279,-0.025465714,0.016548623,0.034549797,-0.026967014,-0.010651156,0.024902888,0.005926594,-0.001960653,1.144623324,99.31455639,condition5_1_1_ii_1
condition5,-0.023892937,-0.044992805,-0.01714247,-0.00552189,-0.007852724,0.011260339,-0.003362426,0.021762957,0.00324508,0.038990097,0.044868281,-0.013656689,-0.002861578,-0.031313678,-0.017275123,-0.030995037,-0.008997634,-0.00236579,0.004905099,0.059335674,0.041459813,-0.04579688,-0.017310488,0.00788959,0.002262138,0.001846265,0.002666997,0.075431991,0.007489619,-0.063095444,-0.036279058,0.04876042,0.010501386,-0.007257258,-0.00142652,-0.010253368,1.102954705,74.89616417,condition5_1_1_ii_0
condition5,0.098508072,0.114467951,-0.078672947,0.036552436,0.047382604,-0.003120022,-0.017302112,-0.002472233,-0.000257435,0.047813683,0.031184527,0.01193489,-0.01520412,-0.003074274,0.008134076,-0.010487018,0.005516004,0.00736254,0.14393632,-0.024458041,-0.051559664,0.029404025,-0.038553996,0.006944748,0.035526376,-0.02392023,-0.00715501,0.119719514,-0.014221266,-0.074861792,0.056461028,0.059268195,-0.03069818,-0.010614452,0.03522887,-0.03723765,1.484603421,93.39764724,condition5_1_1_ii_2
condition5,0.075904064,0.016995113,-0.024149125,0.018345788,0.04481957,-0.029411561,-0.015822154,-0.010696295,-0.018946835,0.17236813,-0.020856208,-0.019572033,-0.015390255,0.006544023,-0.040989339,0.007228661,0.006583349,-0.017547406,0.066612162,-0.014188372,-0.05833401,-0.049029071,0.040540178,0.023927105,-0.023722887,0.013114029,0.008151452,0.082903758,-0.089448439,0.038065194,0.0196917,-0.011513805,-0.021379302,0.025626047,0.029086816,0.012094295,1.514407333,89.13968436,condition5_1_1_v_2
condition5,0.136956169,0.089585142,0.00087735,0.036939303,-0.016152147,-0.002391554,0.012387491,0.015536975,0.013926988,0.387974276,-0.043009682,0.112106347,-0.035208139,-0.020289532,-0.020760362,0.027731343,-0.018755676,-0.000296146,0.101410453,-0.022784216,-0.055972561,-0.009888796,-0.013884335,-0.010785955,0.002432772,0.010744352,-0.008541371,0.012570151,-0.243785434,0.050493157,0.061625367,0.014462888,-0.04572243,-0.006642204,0.020067351,0.008678315,2.008454065,56.40632734,condition5_1_1_v_1
condition5,-0.059285679,-0.006635286,0.058479704,0.050774725,0.020387108,0.020080903,-0.016866153,-0.003642794,-0.004340862,0.045718643,0.073871175,0.059738916,-0.004374377,0.008625512,-0.040451842,-0.027048705,-0.008279732,-0.002553944,-0.001103809,-0.043845241,-0.076520962,-0.04210683,-0.015611495,0.002314121,-0.016607083,7.62E-05,8.56E-05,-0.02878641,-0.054224241,-0.013099752,0.04324961,0.041231229,0.018589274,0.012630229,0.005166063,0.001282408,1.034514566,113.1859457,condition5_1_1_v_0
condition5,0.062849551,0.03923508,-0.030424118,-0.008399205,-0.006521552,0.02633886,0.006825578,0.007446915,0.02172072,0.101836534,0.030972046,-0.008824047,0.015484449,-0.047629346,-0.012675938,0.030129688,-0.01135421,-0.001418201,0.096368481,-0.060803176,-0.102722444,0.024521258,0.042962183,-0.012937641,-0.023798691,0.001441728,-0.011966387,0.019795301,-0.077522097,-0.002823263,0.042253792,0.01797532,0.003153483,0.000528319,-0.005115549,-0.009482263,1.389421376,114.55671,condition5_1_2_i_2
condition5,-0.072683584,0.04221003,0.046829642,-0.021860685,-0.012285703,0.050565435,0.000709359,-0.016120852,-0.02321429,-0.086305715,-0.064872053,0.076617831,0.05578032,0.005750808,-0.006215214,-0.007228202,-0.026628347,0.005357393,0.199495735,0.095944421,-0.058766274,-0.154284681,-0.057899841,0.02382938,0.031629136,-0.004385097,-0.008645924,0.041689979,0.080016833,0.067569394,-0.019734261,-0.044903507,-0.007548123,0.015590353,0.021629406,0.017201796,1.080009067,126.353118,condition5_1_2_i_1
condition5,0.026565906,-0.044519977,0.027405031,-0.024859498,-0.00919724,-0.012748977,-0.010655648,-0.018480833,-0.007232458,-0.028824152,-0.001569079,-0.015657369,-0.007592173,0.025649746,-0.002008171,0.010195874,0.013802315,-0.005651274,-0.094821676,-0.038951699,0.038461425,-0.016029927,-0.002381146,-0.001077832,-0.020785791,0.011537328,0.015992508,-0.066888912,0.076565133,0.023694602,-0.03101889,0.005480438,0.000928414,0.01016542,0.012326309,-0.00432247,0.974483773,114.4092115,condition5_1_2_i_0
condition5,-0.028182092,-0.009700685,0.00941913,0.034417275,0.041648247,-0.003977204,-0.0009665,-0.001131563,-0.010025706,0.06431479,-0.003945509,0.018217554,0.025369586,-0.017775528,-0.026043983,-0.028809668,-0.013760216,-0.000852995,-0.000593516,-0.008078636,-0.039510731,-0.042392041,0.000205298,0.024521659,0.001703193,0.025278996,-0.008313103,0.029788157,-0.053244178,-0.012080676,0.028372735,-0.013578027,-0.006261032,0.00878952,0.006341481,-0.007803011,1.103265567,108.8870508,condition5_1_1_iii_2
condition5,-0.032168624,0.066266233,0.028218382,-0.004079213,-0.015544726,-0.002554058,-0.006544012,0.013382613,-0.021255503,0.053590674,-0.018194124,-0.01997613,-0.035586859,0.002403445,-0.003626322,0.013386482,-0.012007892,-0.011773647,0.046291496,-0.028363196,-0.062534509,0.007621443,0.027881252,-0.010812551,-0.01403269,0.017990532,0.011210428,-0.086793826,-0.005470453,0.054953203,0.051835871,0.016907148,-0.031368011,-0.006820145,-0.013280453,-0.012016053,1.134329169,77.16460115,condition5_1_1_iii_0
condition5,0.057995841,0.003302938,0.014353553,0.016024169,-0.013809706,-0.027617183,-0.020680582,-0.005515851,-0.022344735,0.149753884,-0.000312465,0.013371004,0.02613275,-0.07097194,-0.00477031,-0.015291159,0.009078628,0.009348539,0.023204647,-0.063371442,-0.085646595,0.011732622,0.008269755,0.007821074,0.000644183,0.022503784,0.012411645,-0.016128392,-0.081478675,0.083831508,0.029346268,-0.009453385,0.021551805,0.01900579,-0.020195652,-0.022598238,1.357790608,95.62759658,condition5_1_1_iii_1
condition5,0.085356676,0.018356295,0.007041439,0.023366074,-0.009203748,0.000686634,-0.019155254,0.005106729,0.033522243,0.104622174,-0.015945155,-0.056096828,0.013120357,-0.006168279,-0.014864939,0.010987146,0.011238782,0.012194221,0.006253172,0.059180929,-0.073600713,-0.024787159,0.078904256,0.004494926,-0.034634786,0.000291226,0.020189341,0.028090865,-0.016069139,-0.029287327,0.060572145,0.055504871,0.013050395,-0.030816088,-0.028550871,-0.008345856,1.310827862,102.1918842,condition5_1_2_ii_2
condition5,0.024126916,0.028963311,-0.007400278,0.014395754,-0.00496039,-0.011990926,0.005598554,0.019101084,-0.014685342,0.043672771,-0.011706649,0.018009422,0.010154138,-0.005520045,0.020481515,0.000198958,0.011228559,0.003413289,0.024513623,-0.002068619,-0.075115604,-0.01724429,0.026170846,0.002622507,-0.002307055,0.005786106,-0.018901618,0.023762537,-0.050460229,0.011380692,0.036329988,-0.000706426,-0.046759521,0.008109217,0.015288477,0.01209523,1.133164908,84.67864081,condition5_1_2_ii_0
condition5,0.030459414,0.030492173,-0.03140824,0.050588745,0.016159016,0.008800574,-0.033259468,-0.010425208,-0.011539653,0.048873699,0.018043157,-0.002478124,0.030743279,-0.017325557,-0.002655467,-0.00015584,-0.023965428,0.016933252,-0.016270893,0.025764577,-0.028388424,-0.031572134,0.032552474,-0.018648449,0.010246273,0.018934637,-0.015277631,0.020479922,0.006686443,-0.024713889,0.036827844,0.020662897,0.006634978,-0.00767597,-0.011393694,0.00614571,1.224476046,115.4696759,condition5_1_2_ii_1
condition5,0.030701547,0.065535033,-0.013783911,0.013440902,0.00085158,-0.000472077,0.007477835,-0.015050176,-0.011371403,0.085729677,0.046684819,0.014306638,0.049060015,-0.000811743,-0.042819576,0.013095052,0.024390801,-0.021781492,0.062368139,-0.046065846,-0.053347983,-0.013208173,0.02226044,0.027043648,-0.024463601,0.013572253,0.010540331,0.016120904,0.01587315,-0.000356738,0.05868227,-0.023370261,-0.005693531,0.020300751,-0.007426186,-0.013072838,1.367976861,101.1513806,condition5_1_2_iii_2
condition5,-0.02291627,-0.009918911,0.027444385,0.014742033,-0.023062045,0.020956785,-0.008930373,-0.001515399,0.013764017,0.041724252,0.073449867,-0.001972356,0.037201783,0.037142913,-0.025431263,0.035735557,-0.007472919,0.018632273,0.045884374,0.032935654,-0.022957533,-0.049729966,0.014495187,0.002723284,-0.012742339,0.00236701,0.012778506,-0.002542499,-0.05607875,-0.020865345,0.014761375,0.035188528,-0.002504314,-0.047666965,-0.004094738,-0.001690892,1.148063724,75.33464008,condition5_1_2_iii_0
condition5,-0.102544463,-0.032313268,-0.022872807,0.018388369,0.010208525,-0.001305571,-0.00690536,-0.002495111,0.00310731,0.099164573,0.000132952,0.02305011,0.015571236,-0.007574742,-0.009631233,-0.002731807,-0.007085519,0.005555839,-0.056136831,0.048830684,-0.006366005,-0.025983539,0.024907048,0.006623013,0.001483306,-0.0100928,0.006681908,0.000572786,-0.016836987,-0.043156928,0.017345549,0.020537186,0.010377623,0.006015678,-0.013046866,0.010770287,1.128301668,110.8477514,condition5_1_2_iii_1
condition5,0.004983129,0.007228876,0.034506311,0.005258174,0.054451335,-0.007564304,-0.011269687,-0.003529373,0.003423625,0.045191128,0.040464573,0.03520016,0.035460799,-0.016648206,-0.001497936,-0.011701035,-0.00377601,0.007630058,0.015411613,-0.000509115,-0.07257414,-0.052431508,-0.010982359,-0.014907739,0.014914761,-0.019383354,0.010227593,-0.013535438,-0.018411939,-0.041841412,0.028070676,0.030080283,-0.011344489,0.049210488,0.034125632,-0.014731867,1.131305955,121.5339733,condition5_1_1_i_2
condition5,-0.070685056,-0.052944017,-0.034026836,0.008877391,-0.006428401,0.019884805,-0.005874141,0.002638499,0.002894954,0.013291861,0.035883357,0.013850233,0.005543005,-0.004794243,-0.00968979,-0.00938881,-0.017453033,-0.006309546,-0.010590753,0.044192168,0.036062022,-0.022810764,-0.012000148,0.005638009,0.009193457,0.003376734,-0.002621015,0.091896022,0.010800642,-0.03801526,-0.032312176,0.026940231,0.00268705,0.014878504,0.01470933,-0.014714648,1.059333696,84.46325283,condition5_1_1_i_0
condition5,-0.084522644,0.105800307,0.044847776,0.016742331,-0.01282111,-0.068384902,-0.014583361,0.031611317,-0.008223022,0.13232333,-0.07068753,-0.016796637,0.027550879,-0.022830695,-0.023848392,0.011528072,-0.000629492,0.016001982,0.12127113,0.059946006,-0.080570625,-0.056806294,-0.00331725,0.000731694,0.027310117,0.039200949,0.016805061,-0.032496727,-0.047249288,0.077754253,0.089824672,-0.013574482,-0.060723979,-0.003567264,0.007790487,0.010009562,1.420282087,110.7520351,condition5_1_1_i_1
condition5,-0.081811432,-0.006447316,-0.005636533,0.002096163,-0.023675515,-0.041421268,-0.011486543,-0.031942003,0.014794115,0.029735549,0.038149184,0.017354825,-0.019808708,-0.012556865,-0.013997016,-0.024203979,0.007194176,-0.004856927,0.048017917,0.034140019,-0.028544178,-0.021714628,-0.008477667,0.016806767,-0.016025902,-0.002938265,0.02078109,-0.015666262,-0.030846029,-0.015434434,0.010373708,0.041604822,0.05204788,-0.032229474,-0.029875109,0.007719362,1.052544433,70.32164235,condition5_1_1_iv_0
condition5,0.016412236,0.142364529,0.05335763,-0.044655012,0.00898172,-0.025775153,-0.009185112,0.00361936,0.021772977,-0.013359829,0.041508781,0.042122534,-0.025907525,-0.024464289,0.011569169,0.012114268,0.022824054,-0.014852807,0.182422476,-0.047781449,-0.160628124,0.012829496,0.116291917,0.002605762,-0.066422744,0.001105135,-0.003647352,0.029122608,0.079628366,-0.065278916,-0.013005275,0.049800783,0.017266319,-0.027758264,-0.014983492,-0.00254479,1.378598223,95.50775677,condition5_1_1_iv_1
condition5,0.001376127,-0.018254065,-0.005337964,0.032911712,-0.009639003,0.030370375,-0.008822711,0.013125904,-0.00145106,-0.000867269,0.010162492,0.014817838,0.01974011,0.006859718,-0.014367555,-0.00597879,-0.016339363,0.002148552,-0.010533365,0.009836253,0.017952649,-0.029195673,-0.024644585,-0.009754284,0.027409391,0.005048919,-0.010426422,0.007316681,0.032391041,0.000984772,-0.031413136,0.000606396,0.014888465,0.012701907,0.008602867,0.004869515,0.96538369,124.90623,condition5_1_1_iv_2